date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:15:25	2095211/2095211	---M--	200	added ('OK')	application/pdf	etag:%221ff86b-52e20605b9880%22	http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/14%20-%20Fisher%20-%20Radar%20Calibration%20CubeSat.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2010/Summer/14%20-%20Fisher%20-%20Radar%20Calibration%20CubeSat.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/)
18:15:25	1178997/1178997	---M--	200	added ('OK')	application/pdf	etag:%2211fd75-52e20606adac0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/21%20-%20Fuller,%20Janson%20-%20Balloon%20Drag%20Devices.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2010/Summer/21%20-%20Fuller,%20Janson%20-%20Balloon%20Drag%20Devices.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/)
18:15:26	3385736/3385736	---M--	200	added ('OK')	application/pdf	etag:%2233a988-52e20606adac0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/17%20-%20Bruinga%20-%20PSat.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2010/Summer/17%20-%20Bruinga%20-%20PSat.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/)
18:15:26	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:24%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=M;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/index72c9.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=M;O=A)
18:15:26	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:25%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=N;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/indexb70a.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=N;O=D)
18:15:26	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:25%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=S;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/index5851.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=S;O=A)
18:15:26	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:25%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=D;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/indexad3f.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/?C=D;O=A)
18:15:27	2009/2009	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:25%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:27	123975/123975	---M--	200	added ('OK')	image/jpeg	etag:%221e447-52e2060d5aa80%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/spring2011_poster.jpg	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/spring2011_poster.jpg	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:27	2009/2009	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:27	2009/2009	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:27	2009/2009	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:28	3718/3718	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:26%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/Day%201/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/Day%201/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:28	2482643/2482643	---M--	200	added ('OK')	application/pdf	etag:%2225e1d3-52e20606adac0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/22%20-%20Bonnema%20-%20CubeSat%20Developments.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2010/Summer/22%20-%20Bonnema%20-%20CubeSat%20Developments.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2010/Summer/)
18:15:28	3698/3698	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:27%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/Day%202/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/Day%202/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:28	4288/4288	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:27%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/Day%203/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/Day%203/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:29	4074/4074	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:27%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/Posters/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/Posters/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:29	4818/4818	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:28%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/Video/	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Spring/Video/index.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Spring/)
18:15:30	6741/6741	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:29%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:31	3562003/3562003	---M--	200	added ('OK')	application/pdf	etag:%22365a13-52e2060d5aa80%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/02-Elstak-ISISClosingtheLink.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/02-Elstak-ISISClosingtheLink.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:32	6741/6741	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:30%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:32	2460888/2460888	---M--	200	added ('OK')	application/pdf	etag:%22258cd8-52e2060d5aa80%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/01-Safyan-PhoneSat.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/01-Safyan-PhoneSat.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:33	6741/6741	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:32%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:33	725945/725945	---M--	200	added ('OK')	application/pdf	etag:%22b13b9-52e2060e4ecc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/05-Boghosian-CostEstimatingMethod.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/05-Boghosian-CostEstimatingMethod.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:33	2926021/2926021	---M--	200	added ('OK')	application/pdf	etag:%222ca5c5-52e2060d5aa80%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/03-Johnson-CubeSatondemand.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/03-Johnson-CubeSatondemand.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:34	6741/6741	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:45:32%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:37	867542/867542	---M--	200	added ('OK')	application/pdf	etag:%22d3cd6-52e2060f42f00%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/08-Clark-PlugandPlayAttitude.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/08-Clark-PlugandPlayAttitude.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:38	6390637/6390637	---M--	200	added ('OK')	application/pdf	etag:%2261836d-52e2060e4ecc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/04-Klofas-CubeSatSurvey.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/04-Klofas-CubeSatSurvey.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:40	3044715/3044715	---M--	200	added ('OK')	application/pdf	etag:%222e756b-52e2060e4ecc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/06-InterorbitalSystems.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/06-InterorbitalSystems.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:41	694095/694095	---M--	200	added ('OK')	application/pdf	etag:%22a974f-52e2060f42f00%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/10-Erb-MPPT.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/10-Erb-MPPT.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:44	5797019/5797019	---M--	200	added ('OK')	application/pdf	etag:%2258749b-52e2060f42f00%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/09-Bruninga-ParkinsonSAT.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/09-Bruninga-ParkinsonSAT.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:46	8088094/8088094	---M--	200	added ('OK')	application/pdf	etag:%227b6a1e-52e2060f42f00%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/07-Massey-COPPER.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/07-Massey-COPPER.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:46	2963489/2963489	---M--	200	added ('OK')	application/pdf	etag:%222d3821-52e2061037140%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/12-Gunderson-EmergencyLocatorSignal.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/12-Gunderson-EmergencyLocatorSignal.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:50	4918340/4918340	---M--	200	added ('OK')	application/pdf	etag:%224b0c44-52e206112b380%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/13-Samson-DMCubeSatTech.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/13-Samson-DMCubeSatTech.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:51	751200/751200	---M--	200	added ('OK')	application/pdf	etag:%22b7660-52e206112b380%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/15-MMA-HaWKSolarArray.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/15-MMA-HaWKSolarArray.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:52	6473742/6473742	---M--	200	added ('OK')	application/pdf	etag:%2262c80e-52e2061037140%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/11-Rawashdeh-StellarGyroscope.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/11-Rawashdeh-StellarGyroscope.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:52	3770460/3770460	---M--	200	added ('OK')	application/pdf	etag:%2239885c-52e206112b380%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/14-Kief-GENSO.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/14-Kief-GENSO.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:53	167913/167913	---M--	200	added ('OK')	application/pdf	etag:%2228fe9-52e206112b380%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/17-Itkoe-Understandingneeds.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/17-Itkoe-Understandingneeds.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:56	4850749/4850749	---M--	200	added ('OK')	application/pdf	etag:%224a043d-52e206112b380%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/16-Redi-ImprovingthePointingPerformance.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/16-Redi-ImprovingthePointingPerformance.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:59	2413714/2413714	---M--	200	added ('OK')	application/pdf	etag:%2224d492-52e2061407a40%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/20-Kalman-PumpkinCSDWLU.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/20-Kalman-PumpkinCSDWLU.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:15:59	740272/740272	---M--	200	added ('OK')	application/pdf	etag:%22b4bb0-52e2061407a40%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/21-Kalman-RecentDevelopments.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/21-Kalman-RecentDevelopments.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:16:03	2151880/2151880	---M--	200	added ('OK')	application/pdf	etag:%2220d5c8-52e2061407a40%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/22-George-StangSat.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/22-George-StangSat.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:16:04	6860047/6860047	---M--	200	added ('OK')	application/pdf	etag:%2268ad0f-52e2061313800%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/19-Tubb-MissionEnabling.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/19-Tubb-MissionEnabling.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:16:11	3180523/3180523	---M--	200	added ('OK')	application/pdf	etag:%223087eb-52e20614fbc80%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/24-Kief-Trailblazer.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/24-Kief-Trailblazer.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:16:12	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:10%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=N;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/indexb70a.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=N;O=D)
18:16:12	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:11%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=M;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/index72c9.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=M;O=A)
18:16:13	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:11%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=S;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/index5851.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=S;O=A)
18:16:13	1186/1186	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:12%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=D;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/indexad3f.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/?C=D;O=A)
18:16:14	6975658/6975658	---M--	200	added ('OK')	application/pdf	etag:%226a70aa-52e2061407a40%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/23-Siebrits-ZACUBE01.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/23-Siebrits-ZACUBE01.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:16:15	12633/12633	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:13%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/?C=N;O=D	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/indexc052.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:15	12633/12633	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:14%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/?C=M;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/indexf8a0.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:16	761141/761141	---M--	200	added ('OK')	application/pdf	etag:%22b9d35-52e2072c68fc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/01-Mathewson-Keynote.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/01-Mathewson-Keynote.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:17	12633/12633	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:16%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/?C=S;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/indexbfec.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:20	20224734/20224734	---M--	200	added ('OK')	application/pdf	etag:%221349ade-52e2061313800%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/18-Kekez-newnanosatdevelopments.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/18-Kekez-newnanosatdevelopments.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:16:20	2039494/2039494	---M--	200	added ('OK')	application/pdf	etag:%221f1ec6-52e2072c68fc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/02-Puig-Suari-Future_of_CubeSat.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/02-Puig-Suari-Future_of_CubeSat.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:20	12633/12633	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202023%2012:46:19%20GMT	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/?C=D;O=A	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/index30b5.html	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:21	2822114/2822114	---M--	200	added ('OK')	application/pdf	etag:%222b0fe2-52e2072c68fc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/03-Reinhard-QB50.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/03-Reinhard-QB50.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:21	11416407/11416407	---M--	200	added ('OK')	application/pdf	etag:%22ae3357-52e20615efec0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/25-MacGillivray-IntegratedHighPerf.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2011/Summer/25-MacGillivray-IntegratedHighPerf.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2011/Summer/)
18:16:23	137413/137413	---M--	200	added ('OK')	application/pdf	etag:%22218c5-52e2072d5d200%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/08-Straub-CubeSat_Exploration.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/08-Straub-CubeSat_Exploration.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:24	1767876/1767876	---M--	200	added ('OK')	application/pdf	etag:%221af9c4-52e2072d5d200%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/06-La_Tour-SENSE.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/06-La_Tour-SENSE.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:25	1925881/1925881	---M--	200	added ('OK')	application/pdf	etag:%221d62f9-52e2072c68fc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/04-Klesh-Small_Body.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/04-Klesh-Small_Body.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:26	1193242/1193242	---M--	200	added ('OK')	application/pdf	etag:%2212351a-52e2072d5d200%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/10-Kief-GENSO.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/10-Kief-GENSO.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:26	1198432/1198432	---M--	200	added ('OK')	application/pdf	etag:%22124960-52e2072d5d200%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/09-Springmann-RAX-2_Performance.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/09-Springmann-RAX-2_Performance.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:26	2517541/2517541	---M--	200	added ('OK')	application/pdf	etag:%22266a25-52e2072c68fc0%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/05-Staehle-Interplanetary_CubeSat.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/05-Staehle-Interplanetary_CubeSat.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:28	1403681/1403681	---M--	200	added ('OK')	application/pdf	etag:%22156b21-52e2072d5d200%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/12-Abbas-ADCS.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/12-Abbas-ADCS.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:28	1343838/1343838	---M--	200	added ('OK')	application/pdf	etag:%2214815e-52e2072d5d200%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/13-Puerto-Libertad_2.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/13-Puerto-Libertad_2.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
18:16:29	2373237/2373237	---M--	200	added ('OK')	application/pdf	etag:%22243675-52e2072d5d200%22	http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/11-Stanton-IPEX.pdf	C:/My%20Web%20Sites/cal-poly/mstl.atl.calpoly.edu/_workshop/archive/2012/Spring/11-Stanton-IPEX.pdf	(from http://mstl.atl.calpoly.edu/~workshop/archive/2012/Spring/)
